Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Size,Founded,Type of ownership,Industry,Sector,Revenue
"Principal Data Scientist, SNKRS (Open to remote work, except the following locations: SD, VT, and WV)",$139K - $225K (Employer est.),"Become a Part of the NIKE, Inc. Team
NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.
WHO WE ARE LOOKING FOR
We are looking for an experienced, hands-on Principal Data Scientist who is excited to cultivate and serve a dedicated sneakerhead community. You love cutting edge machine learning, and bringing it to production to serve users. You will drive ambitious roadmaps, lead and mentor data scientists, and partner with a diverse set of partners.",4.2,"Nike
4.2","New York, NY",10000+ Employees,1972,Company - Public,Consumer Products Manufacturing,Manufacturing,$10+ billion (USD)
Full Time --Data Scientist --100% Remote,$139K - $225K (Employer est.),"Direct hire or contract-100% REMOTE
Job Responsibilities
Min 4+ yrs exp, required - Pyspark, Python, AWS and sage maker - nice to have
Develop predictive analytic solutions that enables data-driven strategic decision-making;
utilize data science techniques to manipulate large structured and unstructured data sets
identify patterns in raw data, and develop models to predict the likelihood of a future outcome and/or to optimize business solutions.
solid knowledge of predictive analytics techniques while continuing to learn how to apply techniques to business issues.",-1,"JADE BUSINESS SERVICES, LLC",Remote,Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable
"Staff Data Scientist, Metrics Intelligence",$139K - $225K (Employer est.),"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
Our Research & Analytics team is hiring a Staff Data Scientist to join our Metrics Intelligence working group! The Metrics Intelligence working group is focused on increasing the actionable insights gained from understanding and tracking key metrics.
Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",4.6,"Slack
4.6","Denver, CO",1001 to 5000 Employees,2014,Company - Public,Internet,Information Technology,Unknown / Non-Applicable
Data Scientist,$139K - $225K (Employer est.),"Description
You are energized by developing and evaluating long-term strategic options and business objectives in a large and dynamic renewable natural resource-based organization. You are skilled at identifying, analyzing, and monitoring global and regional trends that affect business trajectories and opportunities, and incorporating data from a variety of quantitative and qualitative sources to do so. You have a high attention to detail but are good at seeing the big picture and aren’t afraid to think outside the box, and then champion your ideas. You have experience articulating opportunity, creating, and successfully managing projects that support the strategic growth of an organization. You are effective at communicating timely and relevant information to business leaders and internal partners. You are passionate about the sustainable role of forests in providing a comprehensive set of goods and services to society, by acquiring in depth understanding achieved through advanced large-scale analysis.",3.9,"Weyerhaeuser
3.9","Seattle, WA",5001 to 10000 Employees,1900,Company - Public,Wood Product Manufacturing,Manufacturing,$5 to $10 billion (USD)
Principal Data Scientist,$139K - $225K (Employer est.),"Our vision is to transform how the world uses information to enrich life for all. Join an inclusive team passionate about one thing: using their expertise in the relentless pursuit of innovation for customers and partners. The solutions we build help make everything from virtual reality experiences to breakthroughs in neural networks possible. We do it all while committing to integrity, sustainability, and giving back to our communities. Because doing so can fuel the very innovation we are pursuing.
Micron’s Smart Manufacturing and Artificial Intelligence Innovation team is growing and searching for exceptional and innovative data scientists. In this position, you will be enabling advanced AI algorithms, working on multidisciplinary projects in end-to-end teams from different geographic locations to develop, prototype, and deploy artificial intelligence and machine learning solutions into business, engineering, and manufacturing processes globally across Micron. You will have the opportunity to identify and enable state-of-art algorithms and solutions to challenging problems, constantly learn new technologies and creatively apply/deliver solutions to global operations to enable Micron to continue to lead in this competitive landscape.",3.9,"Micron
3.9","Allen, TX",10000+ Employees,1978,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Data Scientist,$139K - $225K (Employer est.),"Rec Room is the best place to build and play games together. Chat, hang out, explore MILLIONS of rooms, or build something new to share with us all! As a Senior Product Data Scientist at Rec Room, you will be responsible for a large strategic area and will use data to be an advocate for our players. Your insights into what users are doing on the platform will inform broader team strategy and impact their short and long-term roadmap. You'll be equal parts leader, investigator, and storyteller, shaping experiences towards delighting players and building a sustainable business.
As we scale, Product Data Scientists will embed within individual teams, and as the Senior Product Data Scientist, you would be expected to drive product thinking at the broader team level and guide other data scientists as needed. You might be helping the econ team think through how to scale the buyer and builder ecosystem, or helping the growth team think through how to give users more reason to return to the app. You might also help the User Generated Content team think through how to enable creators to build the best products, or the social team how to make a player's experience more meaningful. The questions and potential for impact are huge.",-1,Rec Room,"Seattle, WA",-1,-1,-1,-1,-1,-1
Data Scientist - 100% Remote,$139K - $225K (Employer est.),"We have an immediate need for an experienced Data Scientist. This permanent position is 100% remote and offers competitive compensation (that will depend on level of experience) as well as an excellent benefits package.
Target Skills and Experience:
5+ years of Data Analytics experience while working as a Data Scientist.
Strong ability to analyze large amounts of data to discover trends and patterns and build predictive models and machine-learning algorithms to support decision making and quality improvement.
Strong ability to evaluate predictive models, including those developed by vendors or other data scientists, and produce actionable insights, strategies, and recommendations to business challenges.",-1,BlueSky Technology Solutions,Remote,-1,-1,-1,-1,-1,-1
Data Scientist,$139K - $225K (Employer est.),"Remote Home Office
Do you want to empower organizations to fairly and equitably hire, promote, retain and compensate their employees? Syndio is a Series-C technology company committed to fairness in the workplace. Fueled by investments of $83M from Bessemer Ventures, Voyager Capital and social change organization Emerson Collective, Syndio is investing in growing our team and products.
This is a critical moment when organizations are looking for ways to take tangible action to fight gender and racial bias, and we believe creating diverse and inclusive workplaces for all starts with workplace fairness.
Does leveraging data science to empower organizations to fairly and equitably hire, promote, retain and compensate people excite you? Are you looking to join a fast-paced start-up where you can contribute meaningful work that drives the business forward? We are looking for a self-motivated Data Scientist with a passion for developing and testing models that help us close the equity gap. As the premier workplace equity software company, innovation is our lifeblood and we want someone to join us in the journey of discovering what new possibilities data science can unlock.",5.0,"Syndio
5.0",Remote,1 to 50 Employees,2017,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Data Scientist - Ads Optimization,$139K - $225K (Employer est.),"We are seeking at Data Scientist - Ads Optimization for a permanent full time position (remote).
As a Data Scientist in the SMB Ads Optimization team, your role is to design and build different mechanisms. We are looking for a mixture of statistician, scientist, machine learning expert, and engineer: someone who has passion for building and improving Internet-scale products informed by data.
Responsibilities
Conceptualize, analyze, build, test, and implement models that utilize various and diverse data sets to solve problems related to the employment and recruiting industries.
Build and implement machine learning models, testing frameworks, and visualizations to make timely decisions and influence the product roadmap.",4.6,"Comcentric
4.6","Los Altos, CA",51 to 200 Employees,2003,Company - Private,IT Services,Information Technology,$10 to $25 million (USD)
North America Applied Field Data Scientist,$139K - $225K (Employer est.),"About Syngenta
Syngenta is a global leader in agriculture; rooted in science and dedicated to bringing plant potential to life. Each of our 28,000 employees in more than 90 countries work together to solve one of humanity’s most pressing challenges: growing more food with fewer resources. A diverse workforce and an inclusive workplace environment are enablers of our ambition to be the most collaborative and trusted team in agriculture. Our employees reflect the diversity of our customers, the markets where we operate and the communities which we serve. No matter what your position, you will have a vital role in safely feeding the world and taking care of our planet. Join us and help shape the future of agriculture.
About Us
The North America Applied Field Data Scientist (NA-AFD) is responsible for the review and optimization of trialing and operational resources improving delivery of commercial launches in the NA Seeds Development organization reporting through the Applied Genetics Organization. The NA-AFD will support market segment teams of corn, soybean, hybrid wheat organizations by conducting reviews and power analysis of current trialing footprints across crops and market segments, review and challenge phenotypic data collection protocols and proof of concepts (POCs) to improve the heritability of key traits collected by trialing and nursery teams to drive downstream predictions, and assist in development, validating and scale-up of image-based phenotypic solutions. The NA-AFD collaborates with other Applied Genetics Scientist, Discovery Breeding, Data Analytics Scientists, and Operational Research Teams to implement new data analytics, trialing designs and phenotyping techniques to continue to drive speed and quality of commercial launches.",4.2,"Syngenta
4.2","Malta, IL",10000+ Employees,2000,Company - Private,Food Production,Agriculture & Forestry,$100 to $500 million (USD)
COMPUTER SCIENTIST (DATA SCIENTIST/DATA ANALYST),$139K - $225K (Employer est.),"Help
This job is open to
The public
U.S. Citizens, Nationals or those who owe allegiance to the U.S.
Clarification from the agency
This announcement is open to: All U..S. Citizens.",2.9,"US Defense Counterintelligence and Security Agency
2.9","Fort Meade, MD",10000+ Employees,2019,Government,Federal Agencies,Government,Unknown / Non-Applicable
"Data Scientist- TikTok Ads, Brand Innovation",$139K - $225K (Employer est.),"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Mountain View (CA), Seattle, Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul and Tokyo.

We're the TikTok Monetization Products data science team, who enables and champions data driven decision making. Our Vision is to become the world class data science team, where data is used rigorously to drive all decision making. Our Mission is to drive monetization and sustainable revenue growth for TikTok through data science.

The Brand Innovation team focuses on branding advertising, Spark Ads and innovative ad formats. We provide branding solutions including common brand ad products (e.g., Reach & Frequency, Brand Auction) and brand ad products that are unique to TikTok (e.g., Hashtag Challenge, Branded Mission). Spark Ads is a native ad format that enables advertisers to leverage organic TikTok posts and their features to advertise for both brand campaigns and direct response campaigns. As a data scientist on the Brand Innovation team, we partner with product managers, engineers and other cross-functional teams in the product journey, providing data insights that support and lead the product incubation and continued growth.

Responsibilities
TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.
TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or an accommodation, please reach out to us at USRC@tiktok.com.",3.6,"TikTok
3.6","Mountain View, CA",1001 to 5000 Employees,2016,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Data Scientist - Tiktok Ads/TCM Growth,$139K - $225K (Employer est.),"TikTok is the leading destination for short-form mobile video. Our mission is to inspire creativity and bring joy. TikTok has global offices including Los Angeles, New York, London, Paris, Berlin, Dubai, Mumbai, Singapore, Jakarta, Seoul, and Tokyo.
Responsibilities

TikTok TCM team focuses on supporting all types of business owners and creators on the platform. We are looking for Data Scientist who can see beyond the numbers, apply technical expertise to influence the business strategy and provide insights to drive sustainable growth.

What You Will Do
Identify and evaluate strengths and weaknesses in the ecosystem from different perspectives, including driving funnel conversion on the marketplace and opportunities sizing.

TikTok is committed to creating an inclusive space where employees are valued for their skills, experiences, and unique perspectives. Our platform connects people from across the globe and so does our workplace. At TikTok, our mission is to inspire creativity and bring joy. To achieve that goal, we are committed to celebrating our diverse voices and to creating an environment that reflects the many communities we reach. We believe individuals shouldn't be disadvantaged because of their background or identity, but instead should be considered based on their strengths and experience. We are passionate about this and hope you are too.
TikTok is committed to providing reasonable accommodations during our recruitment process. If you need assistance or an accommodation, please reach out to us at USRC@tiktok.com.",4.2,"ByteDance
4.2","Mountain View, CA",10000+ Employees,2012,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Sr. Data Scientist,$139K - $225K (Employer est.),"Why PlayStation?
PlayStation isn't just the Best Place to Play — it's also the Best Place to Work. Today, we're recognized as a global leader in entertainment producing The PlayStation family of products and services including PlayStation®5, PlayStation®4, PlayStation®VR, PlayStation®Plus, PlayStation™Now, acclaimed PlayStation software titles from PlayStation Studios, and more.
PlayStation also strives to create an inclusive environment that empowers employees and embraces diversity. We welcome and encourage everyone who has a passion and curiosity for innovation, technology, and play to explore our open positions and join our growing global team.
The PlayStation brand falls under Sony Interactive Entertainment, a wholly-owned subsidiary of Sony Corporation.",4.0,"PlayStation Global
4.0","San Mateo, CA",5001 to 10000 Employees,1994,Subsidiary or Business Segment,Video Games,Media,$10+ billion (USD)
"Data Scientist, Operations Data Science",$139K - $225K (Employer est.),"Note: Google’s hybrid workplace includes remote and in-office roles. By applying to this position you will have an opportunity to share your preferred working location from the following:

In-office locations: Mountain View, CA, USA.
Remote location(s): United States.
Minimum qualifications:
Master's degree in Operations Research, Industrial Engineering, Statistics, related field, or equivalent practical experience.
2 years of relevant work experience (e.g., as a data scientist) or equivalent. Analytical engagements outside class work while at school can be included.
Experience with statistical software (e.g., R, Python) and database languages (e.g., SQL)


Google is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender identity or Veteran status. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. See also Google's EEO Policy and EEO is the Law. If you have a disability or special need that requires accommodation, please let us know by completing our Accommodations for Applicants form.",4.5,"Google
4.5","Mountain View, CA",10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Data Scientist III, Analytics",$139K - $225K (Employer est.),"Data Scientist III, Analytics
We're looking for a passionate data scientist to provide valuable analytics and decision support to Expedia's Business. This position will mainly partner with various teams in product, engineering, strategy and other business teams to optimize traffic, conversion, repeat rate & other metrics to improve the user experience
In this role, the candidate will contribute to many aspects of business development, including product innovation/user behavior, test and learn, machine-learning/algorithm building, opportunity identification and problem solving. If you are a self-starter, and have demonstrated success in using analytics & data science to drive innovation and user engagement of a product, then this position is for you.
What you'll do:
Expedia is committed to creating an inclusive work environment with a diverse workforce. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. This employer participates in E-Verify. The employer will provide the Social Security Administration (SSA) and, if necessary, the Department of Homeland Security (DHS) with information from each new employee's I-9 to confirm work authorization.",4.1,"Expedia Group
4.1","Seattle, WA",10000+ Employees,1996,Company - Public,Internet,Information Technology,$5 to $10 billion (USD)
Data Scientist - Data Analytics,$139K - $225K (Employer est.),"This is an environment unlike anything in the high-tech world and the secret of Costco’s success is its culture. The value Costco puts on its employees is well documented in articles from a variety of publishers including Bloomberg and Forbes. Our employees and our members come FIRST. Costco is well known for its generosity and community service and has won many awards for its philanthropy. The company joins with its employees to take an active role in volunteering by sponsoring many opportunities to help others. In 2018, Costco contributed over $39 million to organizations such as United Way and Children's Miracle Network Hospitals.
Costco IT is responsible for the technical future of Costco Wholesale, the second largest retailer in the world with wholesale operations in twelve countries. Despite our size and explosive international expansion, we continue to provide a family, employee centric atmosphere in which our employees thrive and succeed. As proof, Costco consistently ranks in the top five of Forbes “America’s Best Employers”.",4.0,"Costco Wholesale
4.0","Seattle, WA",10000+ Employees,1976,Company - Public,General Merchandise & Superstores,Retail,$10+ billion (USD)
Data Scientist - Intermediate,$139K - $225K (Employer est.),"Location: Creve Coeur, MO, United States

The Climate Corporation's mission is to help the world's farmers sustainably increase their productivity with digital tools. The Climate Corporation leads the industry in connected acres, and the rapidly growing volume of on-farm data, in combination with other large data resources, are opening new opportunities to deploy advanced computational and machine learning methods to help farmers increase their productivity and improve the sustainability of their practices.

In order to take advantage of increasing amounts of agricultural and genetic data, the Climate Corporation is seeking an experienced, self-motivated and hands-on Data Scientist to join the Modeling Team. You will focus on supporting and developing new data science methodology to understand key drivers of crop performance for various cropping systems.",4.1,"Bayer
4.1","Saint Louis, MO",10000+ Employees,1863,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD)
"Applied Data Scientist, Platform Engineering",$139K - $225K (Employer est.),"Applied Data Scientist, Platform Engineering
Remote - North America, South America, Europe
(United States, Canada, Mexico, Chile, Argentina, Brazil, UK, Ireland, Germany, Sweden, Norway, Poland, Spain, Austria, Slovenia, Czech Republic, Portugal, Netherlands, Switzerland)
We are targeting GMT +1 to GMT -8 in the countries identified with core overlapping hours of 10am-1pm Eastern Standard
At Stack Overflow, our mission is to empower the world's developers. Whether we're helping developers get answers to their questions or work more efficiently with their team we build products that make millions of developers' lives better every day. As the world continues to transform with technology as a leading force, we're driven to make Stack Overflow a place where everyone who codes feels welcome to learn, share their knowledge, and build their careers.",4.1,"Stack Overflow
4.1","New York, NY",201 to 500 Employees,2008,Company - Private,Internet,Information Technology,$50 to $100 million (USD)
Jr. Data Scientist,$139K - $225K (Employer est.),"Paramount Global (NASDAQ: PARA, PARAA) is a leading global media and entertainment company that creates premium content and experiences for audiences worldwide. Driven by iconic studios, networks and streaming services, Paramount's portfolio of consumer brands includes CBS, Showtime Networks, Paramount Pictures, Nickelodeon, MTV, Comedy Central, BET, Paramount+, Pluto TV and Simon & Schuster, among others. Paramount delivers the largest share of the U.S. television audience and boasts one of the industry's most important and extensive libraries of TV and film titles. In addition to offering innovative streaming services and digital video products, the company provides powerful capabilities in production, distribution and advertising solutions.
Advertising on all formats is being reinvented through new business models and the combination of big data, predictive analytics, optimization and other modern data science and analysis techniques. Paramount's Advanced Advertising Group is at the forefront of this reinvention of advertising and is currently looking for key new individuals to join our team!

The Product Science and Analytics team is looking for a Junior Data Scientist. In this role, you will need to gain an understanding of our platform, including the predictive, simulation, and optimization models that power it – as well as how those models impact our underlying business. You will be expected to monitor and maintain existing prediction, optimization, and simulation engines. You will also implement custom queries against our data warehouse, run statistical data analyses, and other types of analyses related to platform performance. You will work closely with a dedicated science and software engineering team, as well as key operational teams, to validate and ensure platform KPI performance!


Work with data scientists, data engineers, and software engineers to deliver analysis aimed at underlying business objectives
Execute data driven methodologies to improve product performance and capability
Monitor and maintain platform health, as determined by Vantage business leadership
Ensure technical approaches taken by the Science and Analysis team are appropriate for their objective and underlying data structure
Brainstorm new functionality and features for future platform improvements
Work with semi-technical and non-technical business units in delivering actionable insights from large data sets


Passion for problem-solving and the ability to find answers to difficult questions – the sort of answers that others might struggle to find
Acute attention to detail, strong critical thinking skills, and excellent time management skills
Experience working with production data science systems
Proficiency with extracting insights from large data sets and communicating the results to non-technical staff
Highly proficient in Excel (advanced formulas, pivot tables) and PowerPoint
Comfortable programming in Python and SQL
Basic grasp of relational database structures and data management
Familiarity with cloud-based infrastructure (Amazon Web Services) or Unix/Linux based systems.
Bachelor’s Degree in a STEM field with 2+ years professional experience in data analytics, media tech or ad tech -OR- Master’s/Ph.D. in a STEM field.


Experience in media at an agency, network, or ad-tech firm with a fundamental understanding of digital, addressable, programmatic and/or television advertising
Experience working in a team environment
Strong written and oral communication skills, including experience building and leading presentations
A committed, entrepreneurial approach to building businesses within a fast-paced environment focused on changing the way partners perceive our brand and our product

Paramount is an equal opportunity employer (EOE) including disability/vet.

At Paramount, the spirit of inclusion feeds into everything that we do, on-screen and off. From the programming and movies we create to employee benefits/programs and social impact outreach initiatives, we believe that opportunity, access, resources and rewards should be available to and for the benefit of all. Paramount is proud to be an equal opportunity workplace and is an affirmative action employer. We are committed to equal employment opportunity regardless of race, color, ethnicity, ancestry, religion, creed, sex, national origin, sexual orientation, age, citizenship status, marital status, disability, gender identity, gender expression, and Veteran status.

If you are a qualified individual with a disability or a disabled veteran, you may request a reasonable accommodation if you are unable or limited in your ability to use or access. https://www.paramount.com/careers as a result of your disability. You can request reasonable accommodations by calling 212.846.5500 or by sending an email to viacomaccommodations@viacom.com. Only messages left for this purpose will be returned.",3.8,"Paramount
3.8","New York, NY",1 to 50 Employees,1998,Company - Private,Staffing & Outsourcing,Business Services,$1 to $5 million (USD)
Data Scientist (100% Remote),$139K - $225K (Employer est.),"Overview

Frontdoor is a company that’s obsessed with taking the hassle out of owning a home. With services powered by people and enabled by technology, it is the parent company of four home service plan brands: American Home Shield, HSA, Landmark and OneGuard, as well as ProConnect, an on-demand membership service for home repairs and maintenance, and Streem, a technology company that enables businesses to serve customers through an enhanced augmented reality, computer vision and machine learning platform. Frontdoor serves 2.2 million customers across the U.S. through a network of approximately 17,000 pre-qualified contractor firms that employ an estimated 60,000 technicians. The company’s customizable home service plans help customers protect and maintain their homes from costly and unexpected breakdowns of essential home systems and appliances. With 50 years of home services experience, the company responds to over four million service requests annually. For details, visit frontdoorhome.com.

Responsibilities

Process massive amounts of structured and unstructured data.

Build advanced supervised and unsupervised machine learning models for batch and real-time applications.

Research new machine learning solutions to complex business problems.

Develop and deploy models in production using Python.

Run A/B test experiments and analyze results.

Communicate findings to non-technical audience.

Stay current with new tools and techniques in the literature.

Qualifications

Masters in Computer Science, Engineering, Statistics, or related field (PhD preferred)

Excellent communication skills.

Strong background in machine learning and statistics.

Solid foundation in data structures and algorithms.

Proficiency in Python for numerical/statistical programming (including Numpy, Pandas, and Scikit-learn).

Ability to write complex SQL queries.

Experience training deep neural networks.

Experience with natural language processing.

4 or more years of industry experience building ML and statistical models.

Need help finding the right job?

We can recommend jobs specifically for you!

Job Locations US-CO-Denver | US-MN-St. Paul | US-WA-Olympia | US-TX-Austin | US-AZ-Phoenix | US-TX-Dallas | US-CA-Los Angeles | US-CA-Sacramento | US-WA-Olympia | US-OR-Salem | US-UT-Salt Lake City...

ID 2021-2308

Category Engineering

Type Full Time

Company AHS American Home Shield Corp",3.1,"Frontdoor
3.1","Salt Lake City, UT",1001 to 5000 Employees,2018,Company - Private,Security Services,Business Services,Unknown / Non-Applicable
Applied Scientist,$139K - $225K (Employer est.),"Why work at WebXT
Inside Microsoft's Web Experiences Team

Overview:

Microsoft's mission is to empower every person and every organization on the planet to achieve more and we believe that artificial intelligence will play a critical role in accomplishing that mission. The Core Search and AI team is the leading applied machine learning team at Microsoft responsible for delivering the highest-quality experience to over 500M+ monthly active users around the world in Microsoft’s search engine, Bing. Beyond Bing other search engines such as Yahoo, DuckDuckGo, and new startups like Neeva depend on us as well.

We have seen little innovation in search in the last decade and we are looking for people who want to build the next generation of search using advanced AI technologies such as deep learning. Our work spans a very large scope of scenarios including delivering high quality search results from a massive document corpus, extractive and abstractive summarization to generate document snippets, personalization, machine reading comprehension, and document recommendations.",4.4,"Microsoft
4.4","Mountain View, CA",10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Data Scientist - Psychology,$139K - $225K (Employer est.),"Overview:
Global video game publisher/developer headquartered in Rockville MD, seeks a Data Scientist- Psychology to join the Enterprise Business Intelligence team. This position works within the Enterprise BI Team and is responsible for conducting research using game, customer, and business data.

The incumbent will have at least 2 years of relevant experience partnering with both technical and business teams to facilitate research. The Data Scientist-Psychology will work within a multidisciplinary Data Science team to help answer questions about how customers interact with our products and provide research on those interactions.
Responsibilities:
Help the studio better understand its data and provide recommendations to help optimize design, shape business strategy, and make predictions to improve the customer experience
Qualifications:
Preferred Skills:
Applicant Privacy Notice:",3.4,"ZeniMax Media Inc.
3.4","Hunt Valley, MD",201 to 500 Employees,1999,Company - Private,Video Games,Media,Unknown / Non-Applicable
"Staff Data Scientist, Platform - Slack",$139K - $225K (Employer est.),"To get the best candidate experience, please consider applying for a maximum of 3 roles within 12 months to ensure you are not duplicating efforts.
Job Category
Products and Technology
Job Details
We are looking for an experienced Data Scientist to support the Platform product area at Slack. The Platform ecosystem is a critical component of Slack’s strategy to become the place where work happens. It enables users to truly customize Slack and integrate their everyday tools to streamline and speed up work!

Pursuant to the San Francisco Fair Chance Ordinance and the Los Angeles Fair Chance Initiative for Hiring, Salesforce will consider for employment qualified applicants with arrest and conviction records.",4.5,"Salesforce
4.5","Seattle, WA",10000+ Employees,1999,Company - Public,Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD)
"Senior Data Scientist - Analytics, FinCrimes",$139K - $225K (Employer est.),"Join a leading fintech company that's democratizing finance for all.
Robinhood was founded on a simple idea: that our financial markets should be accessible to all. With customers at the heart of our decisions, Robinhood is lowering barriers and providing greater access to financial information. Together, we are building products and services that help create a financial system everyone can participate in.
Just as we focus on our customers, we also strive to create an inclusive environment where our employees can thrive and do impactful work. We are proud of the competitive products and company culture we've built and have been recognized as:
Forbes Fintech 50 2021",4.0,"Robinhood
4.0","Menlo Park, CA",1001 to 5000 Employees,2013,Company - Public,Brokerage Services,Finance,Unknown / Non-Applicable
Data Scientist,$139K - $225K (Employer est.),"COVID-19 continues to significantly impact our employees, families and communities. With employee health and safety as our top priority, and as a federal contractor, Lockheed Martin is taking action to address the increased risk and uncertainty COVID variants pose in the workplace and ensuring we meet our commitments to national security.

To uphold safety for all employees, we will continue to request vaccination status for all Lockheed Martin employees including new hires. All current and newly hired employees who are unvaccinated will be required to adhere to onsite safety protocols.
Description:Perform exploratory research and analysis to identify novel and meaningful patterns in data and uses statistical methods to reject or accept proposed hypotheses about relationships or latent predictive factors discovered through their work to provide business value. Uses a combination of tools, technologies, and numerical computing systems (i.e.: GPU processing, distributed computing, highly parallel coding, cloud computing, machine learning, visualization, system modelling and simulation) to achieve results. Areas of expertise should include several of the following: applied statistics, text mining, natural language processing, deep learning, optimization, and other similar fields. Work on datasets with applied statistics and machine learning algorithms; Use exploratory data analysis techniques to identify meaningful relationships, patterns, or trends from complex data sets and discover opportunities in datasets to support decision-making; Develop predictive models and new algorithms to solve data / business problems; Understand the math and statistics behind the models and interpret, extrapolate, and prescribe from data to deliver actionable recommendations using effective visualizations


Additional experience in the following areas is desired:
git, SQL, Data Virtualization, MLOps, KServe, LakeFS.

job.Qualifications


Join us at Lockheed Martin, where your mission is ours. Our customers tackle the hardest missions. Those that demand extraordinary amounts of courage, resilience and precision. They’re dangerous. Critical. Sometimes they even provide an opportunity to change the world and save lives. Those are the missions we care about.

As a leading technology innovation company, Lockheed Martin’s vast team works with partners around the world to bring proven performance to our customers’ toughest challenges. Lockheed Martin has employees based in many states throughout the U.S., and Internationally, with business locations in many nations and territories.

Experienced Professional",4.1,"LOCKHEED MARTIN CORPORATION
4.1","Huntsville, AL",10000+ Employees,1995,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD)
Sr. Data & Applied Scientist,$139K - $225K (Employer est.),"Why work at WebXT
Inside Microsoft's Web Experiences Team

Our team is at the frontier in building better feeds recommendation system in several Microsoft commercial products, like Edge, MSN, Windows feeds, etc. Nowadays Internet users enjoy the new generation of information retrieval based on feeds and customized ways. Our goal is to make users find valuable information easily, enjoy engagement content easily and discover/explore themselves easily by state-of-the-art user experience and technology. We are looking for strong engineers and applied scientists who can work together with us on this cutting-edge area. Our team focuses on recommendation algorithm and strategy, whole page optimization and user exploration & exploitation, and has a mix of ML experts and strong engineers. It is a great place to apply your expertise in ML and computer engineer to make an impact on millions to billons of users.",4.4,"Microsoft
4.4","Bellevue, WA",10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
Data Scientist - Psychology,$139K - $225K (Employer est.),"Overview
Global video game publisher/developer headquartered in Rockville MD, seeks a Data Scientist- Psychology to join the Enterprise Business Intelligence team. This position works within the Enterprise BI Team and is responsible for conducting research using game, customer, and business data.

The incumbent will have at least 2 years of relevant experience partnering with both technical and business teams to facilitate research. The Data Scientist-Psychology will work within a multidisciplinary Data Science team to help answer questions about how customers interact with our products and provide research on those interactions.",3.6,"Bethesda Softworks
3.6","Hunt Valley, MD",51 to 200 Employees,-1,Subsidiary or Business Segment,Video Games,Media,$5 to $10 million (USD)
Data Scientist,$139K - $225K (Employer est.),"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns",-1,Radcube LLC,Remote,-1,-1,-1,-1,-1,-1
